contract_id,bp_type_id,me,te,runs_per_copy,bpc_copy_count,total_bpc_runs,contract_price,price_per_run,start_location_id,contract_region_id_raw,contract_system_id_raw,date_expired,title,bpc_benchmark_type_id,bpc_benchmark_me,bpc_benchmark_te,bpc_market_sample_count,bpc_market_avg_per_run,bpc_market_median_per_run,bpc_market_p25_per_run,bpc_market_p75_per_run,bpc_market_basis,bpc_current_cost_per_run,bpc_discount_vs_avg,bpc_discount_vs_median,bpc_contract_market_value_est,bpc_intrinsic_value_surplus,station_name,system_id,system_name,region_id,security,secure_jumps_to_jita,shortest_jumps_to_jita,risk_tier,risk_rank,is_player_structure,friendly_sov,friendly_region,sov_alliance_id,friendly_alliance_id,friendly_alliance_name,friendly_alliance_ticker,bpc_value_score,blueprint_name,blueprints,date_issued,contract_age_hours,mail_freshness_score,bpc_intrinsic_signal,mail_eligible,mail_filter_reason
235620004,37835,10.0,20.0,600.0,1,600,5000000.0,8333.333333333334,60008494,10000043,0,2026-09-29T20:34:25Z,,37835,10.0,20.0,10,64333.33333333333,80000.0,80000.0,80000.0,same_type_ME10_TE20,8333.333333333334,-0.8704663212435233,-0.8958333333333334,38600000.0,33600000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,75.0,Standup Magnetometric ECM Script Blueprint,"1x Standup Magnetometric ECM Script Blueprint [600 total runs, ME10/TE20]",2026-09-01T20:34:25+00:00,39.87402622194444,0.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235654866,810,10.0,20.0,,12,3490,750000.0,214.8997134670487,1039479389173,10000067,0,2026-09-16T21:18:33Z,,810,10.0,20.0,12,3861.111111111111,4000.0,3666.6666666666665,4000.0,same_type_ME10_TE20,214.8997134670487,-0.9443425202531384,-0.9462750716332378,13475277.777777776,12725277.777777776,Pakhshi - The Deadhouse,30005198,Pakhshi,10000067,0.8,11,11,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.9,Scourge Heavy Missile Blueprint,"12x Scourge Heavy Missile Blueprint [3490 total runs, ME10/TE20]",2026-09-02T21:18:33+00:00,15.138470666388889,20.0,False,False,BELOW_STRICT_MAIL_MARGIN
235563026,11380,3.0,12.0,3.0,1,3,6000000.0,2000000.0,60011893,10000048,0,2026-09-28T06:12:47Z,,11380,3.0,12.0,10,6221666.666666666,7950000.0,4637500.0,7950000.0,same_type_all_ME_TE,2000000.0,-0.678542727029199,-0.7484276729559749,18665000.0,12665000.0,Stacmon V - Moon 9 - Federation Navy Assembly Plant,30003794,Stacmon,10000048,0.6,17,14,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.9,Hawk Blueprint,"1x Hawk Blueprint [3 total runs, ME3/TE12]",2026-08-31T06:12:47+00:00,78.23458177750001,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235547470,45545,0.0,0.0,1.0,1,1,1000000.0,1000000.0,60008494,10000043,0,2026-09-27T17:56:02Z,,45545,0.0,0.0,10,31250000.0,2000000.0,2000000.0,68000000.0,same_type_ME0_TE0,1000000.0,-0.968,-0.5,31250000.0,30250000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.5,Standup M-Set Thukker Basic Capital Component Manufacturing Material Efficiency Blueprint,"1x Standup M-Set Thukker Basic Capital Component Manufacturing Material Efficiency Blueprint [1 total runs, ME0/TE0]",2026-08-30T17:56:02+00:00,90.51374844416667,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235638120,999,10.0,20.0,1.0,50,50,10000000.0,200000.0,60008494,10000043,0,2026-09-30T12:02:36Z,50 x 1 BPC,999,10.0,20.0,57,802403.5087719298,600000.0,500000.0,1230000.0,same_type_ME10_TE20,200000.0,-0.7507488466668124,-0.6666666666666667,40120175.43859649,30120175.438596487,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.5,Dominix Blueprint,"50x Dominix Blueprint [50 total runs, ME10/TE20]",2026-09-02T12:02:36+00:00,24.404303999722224,0.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234946712,11972,1.0,8.0,2.0,1,2,4000000.0,2000000.0,60010126,10000037,0,2026-09-09T14:58:12Z,,11972,1.0,8.0,17,7057691.161764706,10000000.0,2500000.0,10000000.0,same_type_all_ME_TE,2000000.0,-0.7166212073949805,-0.8,14115382.323529411,10115382.323529411,Avele V - Moon 11 - CreoDron Warehouse,30003053,Avele,10000037,0.7,15,15,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.5,Lachesis Blueprint,"1x Lachesis Blueprint [2 total runs, ME1/TE8]",2026-08-12T14:58:12+00:00,525.4776373330556,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235577151,41536,0.0,0.0,3.0,1,3,1000000.0,333333.3333333333,60008494,10000043,0,2026-09-28T15:52:13Z,,41536,0.0,0.0,21,10162619.047619049,3000000.0,466666.6666666667,13333333.333333334,same_type_ME0_TE0,333333.3333333333,-0.967200056228475,-0.8888888888888888,30487857.142857146,29487857.142857146,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.4,Zeugma Integrated Analyzer Blueprint,"1x Zeugma Integrated Analyzer Blueprint [3 total runs, ME0/TE0]",2026-08-31T15:52:13+00:00,68.57735955527778,-15.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234910974,22547,1.0,8.0,5.0,1,5,15000000.0,3000000.0,60008494,10000043,0,2026-09-08T12:42:13Z,,22547,1.0,8.0,21,8894121.415343914,7500000.0,3500000.0,8950000.0,same_type_all_ME_TE,3000000.0,-0.6626985556072491,-0.6,44470607.07671957,29470607.076719567,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.4,Skiff Blueprint,"1x Skiff Blueprint [5 total runs, ME1/TE8]",2026-08-11T12:42:13+00:00,551.7440262219444,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235652657,43914,0.0,0.0,60.0,1,60,55000000.0,916666.6666666666,60005686,10000042,0,2026-09-30T19:50:21Z,,43914,0.0,0.0,22,1921129.9738273425,1166666.6666666667,1100000.0,2500000.0,same_type_ME0_TE0,916666.6666666666,-0.522850260443102,-0.2142857142857144,115267798.42964056,60267798.42964055,Hek VIII - Moon 12 - Boundless Creation Factory,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,74.3,'Augmented' Mining Drone Blueprint,"1x 'Augmented' Mining Drone Blueprint [60 total runs, ME0/TE0]",2026-09-02T19:50:21+00:00,16.60847066638889,20.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235471567,3767,10.0,20.0,10.0,1,10,150000.0,15000.0,60013189,10000033,0,2026-09-25T17:02:57Z,Vigil BPC - 10-run Me10% Te20%,3767,10.0,20.0,4,4615208.333333333,74666.66666666666,44875.0,4645000.0,same_type_ME10_TE20,15000.0,-0.9967498758633142,-0.7991071428571428,46152083.33333333,46002083.33333333,Iivinen X - Moon 10 - Genolution Biohazard Containment Facility,30002766,Iivinen,10000033,0.7,8,8,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.9,Vigil Blueprint,"1x Vigil Blueprint [10 total runs, ME10/TE20]",2026-08-28T17:02:57+00:00,139.3984706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235473090,31793,10.0,20.0,30.0,1,30,5000000.0,166666.66666666666,60011866,10000032,0,2026-09-11T17:46:11Z,,31793,10.0,20.0,6,1187609.4222222224,1666666.6666666667,590909.0666666667,1666666.6666666667,same_type_ME10_TE20,166666.66666666666,-0.8596620542511321,-0.9,35628282.66666667,30628282.66666667,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.6,Capital Core Defense Field Extender I Blueprint,"1x Capital Core Defense Field Extender I Blueprint [30 total runs, ME10/TE20]",2026-08-28T17:46:11+00:00,138.67791511083334,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235593489,25509,0.0,0.0,50.0,6,300,12000000.0,40000.0,60008494,10000043,0,2026-09-29T03:16:05Z,,25509,0.0,0.0,38,120990.14916971572,120000.0,105000.0,120000.0,same_type_ME0_TE0,40000.0,-0.6693945724135685,-0.6666666666666667,36297044.75091472,24297044.750914723,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.6,Standard Frentix Booster Blueprint,"6x Standard Frentix Booster Blueprint [300 total runs, ME0/TE0]",2026-09-01T03:16:05+00:00,57.1795817775,-15.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235407302,94073,3.0,2.0,4.0,1,4,130000000.0,32500000.0,60008494,10000043,0,2026-09-23T15:55:06Z,Simurgh Blueprint* ,94073,3.0,2.0,11,60666663.25,61666666.66666666,55666648.0,64500000.0,same_type_ME3_TE2,32500000.0,-0.4642856841149905,-0.4729729729729729,242666653.0,112666653.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.3,Simurgh Blueprint,"1x Simurgh Blueprint [4 total runs, ME3/TE2]",2026-08-26T15:55:06+00:00,188.5293039997222,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235072467,33288,0.0,0.0,2.0,1,2,1000000.0,500000.0,60005686,10000042,0,2026-09-13T10:17:23Z,500k/run 2 runs,33288,0.0,0.0,6,14575000.0,10000000.0,4962500.0,26250000.0,same_type_all_ME_TE,500000.0,-0.9656946826758148,-0.95,29150000.0,28150000.0,Hek VIII - Moon 12 - Boundless Creation Factory,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.2,Capital Drone Mining Augmentor II Blueprint,"1x Capital Drone Mining Augmentor II Blueprint [2 total runs, ME0/TE0]",2026-08-16T10:17:23+00:00,434.1579151108333,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235345935,28353,9.0,16.0,1.0,1,1,8000000.0,8000000.0,60008494,10000043,0,2026-09-21T16:57:44Z,,28353,9.0,16.0,52,29070769.153846152,27500000.0,27500000.0,29250000.0,same_type_all_ME_TE,8000000.0,-0.7248094827603977,-0.7090909090909091,29070769.153846152,21070769.153846152,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.2,Rorqual Blueprint,"1x Rorqual Blueprint [1 total runs, ME9/TE16]",2026-08-24T16:57:44+00:00,235.48541511083332,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235345942,28353,9.0,16.0,1.0,1,1,8000000.0,8000000.0,60008494,10000043,0,2026-09-21T16:58:04Z,,28353,9.0,16.0,52,29070769.153846152,27500000.0,27500000.0,29250000.0,same_type_all_ME_TE,8000000.0,-0.7248094827603977,-0.7090909090909091,29070769.153846152,21070769.153846152,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.2,Rorqual Blueprint,"1x Rorqual Blueprint [1 total runs, ME9/TE16]",2026-08-24T16:58:04+00:00,235.47985955527776,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235179617,21018,10.0,20.0,40.0,10,400,25000000.0,62500.0,60006658,10000043,0,2026-09-16T16:21:10Z,40 run 10/20,21018,10.0,20.0,127,163601.97835838704,145800.0,99800.0,200000.0,same_type_ME10_TE20,62500.0,-0.6179752798399094,-0.5713305898491083,65440791.34335482,40440791.34335482,Misaba V - Moon 3 - Zoar and Sons Factory,30003563,Misaba,10000043,0.1,-1,20,C 低安高风险,3,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.1,Capital Armor Plates Blueprint,"10x Capital Armor Plates Blueprint [400 total runs, ME10/TE20]",2026-08-19T16:21:10+00:00,356.09485955527776,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235179634,21018,10.0,20.0,40.0,10,400,25000000.0,62500.0,60006658,10000043,0,2026-09-16T16:21:46Z,40 run 10/20,21018,10.0,20.0,127,163601.97835838704,145800.0,99800.0,200000.0,same_type_ME10_TE20,62500.0,-0.6179752798399094,-0.5713305898491083,65440791.34335482,40440791.34335482,Misaba V - Moon 3 - Zoar and Sons Factory,30003563,Misaba,10000043,0.1,-1,20,C 低安高风险,3,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,73.1,Capital Armor Plates Blueprint,"10x Capital Armor Plates Blueprint [400 total runs, ME10/TE20]",2026-08-19T16:21:46+00:00,356.0848595552778,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235382021,46645,10.0,20.0,10.0,1,10,12500000.0,1250000.0,60005686,10000042,0,2026-09-22T19:01:47Z,,46645,10.0,20.0,4,5124814.8125,5125000.0,249814.8125,10000000.0,same_type_all_ME_TE,1250000.0,-0.7560887474507159,-0.7560975609756098,51248148.125,38748148.125,Hek VIII - Moon 12 - Boundless Creation Factory,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,72.8,Standup M-Set Ice Grading Processor I Blueprint,"1x Standup M-Set Ice Grading Processor I Blueprint [10 total runs, ME10/TE20]",2026-08-25T19:01:47+00:00,209.41791511083332,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235651518,22880,0.0,0.0,3.0,1,3,5000000.0,1666666.6666666667,60011866,10000032,0,2026-09-09T19:08:29Z,,22880,0.0,0.0,5,11266666.666666668,5000000.0,4666666.666666667,16666666.666666666,same_type_ME0_TE0,1666666.6666666667,-0.8520710059171598,-0.6666666666666666,33800000.0,28800000.0,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,72.3,'Pilfer' Multispectrum Energized Membrane Blueprint,"1x 'Pilfer' Multispectrum Energized Membrane Blueprint [3 total runs, ME0/TE0]",2026-09-02T19:08:29+00:00,17.306248444166666,20.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234766006,27923,10.0,14.0,300.0,1,300,30000000.0,100000.0,60008494,10000043,0,2026-09-04T09:42:11Z,300-runs ME 10,27923,10.0,14.0,3,300000.0,300000.0,300000.0,300000.0,same_type_all_ME_TE,100000.0,-0.6666666666666667,-0.6666666666666667,90000000.0,60000000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,72.0,Lockbreaker Bomb Blueprint,"1x Lockbreaker Bomb Blueprint [300 total runs, ME10/TE14]",2026-08-07T09:42:11+00:00,650.7445817775,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235460070,22783,10.0,20.0,300.0,1,300,10000000.0,33333.333333333336,60008494,10000043,0,2026-09-25T10:20:10Z,Runs 300 10/20,22783,10.0,20.0,9,94792.5925925926,100000.0,100000.0,100000.0,same_type_ME10_TE20,33333.333333333336,-0.6483550832226304,-0.6666666666666666,28437777.77777778,18437777.77777778,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,71.8,Interdiction Sphere Launcher I Blueprint,"1x Interdiction Sphere Launcher I Blueprint [300 total runs, ME10/TE20]",2026-08-28T10:20:10+00:00,146.11152622194444,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235460082,22783,10.0,20.0,300.0,1,300,10000000.0,33333.333333333336,60008494,10000043,0,2026-09-25T10:20:39Z,Runs 300 10/20,22783,10.0,20.0,9,94792.5925925926,100000.0,100000.0,100000.0,same_type_ME10_TE20,33333.333333333336,-0.6483550832226304,-0.6666666666666666,28437777.77777778,18437777.77777778,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,71.8,Interdiction Sphere Launcher I Blueprint,"1x Interdiction Sphere Launcher I Blueprint [300 total runs, ME10/TE20]",2026-08-28T10:20:39+00:00,146.1034706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235150458,9945,10.0,20.0,200.0,28,5600,7000000.0,1250.0,60008494,10000043,0,2026-09-15T17:11:44Z,Fully Researched BPCs 200 runs,9945,10.0,20.0,8,5625.0,5625.0,3750.0,7500.0,same_type_ME10_TE20,1250.0,-0.7777777777777778,-0.7777777777777778,31500000.0,24500000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,71.7,Magnetic Field Stabilizer I Blueprint,"28x Magnetic Field Stabilizer I Blueprint [5600 total runs, ME10/TE20]",2026-08-18T17:11:44+00:00,379.2520817775,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235666421,31062,0.0,0.0,2.0,1,2,2000000.0,1000000.0,60008494,10000043,0,2026-10-01T07:42:37Z,,31062,0.0,0.0,11,6087878.787878788,5000000.0,4375000.0,9983333.333333332,same_type_all_ME_TE,1000000.0,-0.8357391737182678,-0.8,12175757.575757576,10175757.575757576,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,71.5,Capital Trimark Armor Pump II Blueprint,"1x Capital Trimark Armor Pump II Blueprint [2 total runs, ME0/TE0]",2026-09-03T07:42:37+00:00,4.737359555277777,60.0,False,False,BELOW_STRICT_MAIL_MARGIN
235489105,81086,9.0,18.0,2.0,1,2,8000000.0,4000000.0,60008494,10000043,0,2026-09-26T06:42:30Z,,81086,9.0,18.0,18,9849361.0,11694750.0,9100000.0,12399999.75,same_type_all_ME_TE,4000000.0,-0.593882283327822,-0.6579661814061866,19698722.0,11698722.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,71.1,Orbital Skyhook Blueprint,"1x Orbital Skyhook Blueprint [2 total runs, ME9/TE18]",2026-08-29T06:42:30+00:00,125.73930399972222,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235549528,2196,2.0,4.0,10.0,10,100,42500000.0,425000.0,60011866,10000032,0,2026-09-27T18:59:18Z,(Praetor II) 10 X 10 Runs @ 2% / 4%,2196,2.0,4.0,8,894791.6666666667,758333.3333333334,387500.0,1100000.0,same_type_ME2_TE4,425000.0,-0.5250291036088475,-0.4395604395604395,89479166.66666667,46979166.66666667,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,70.5,Praetor II Blueprint,"10x Praetor II Blueprint [100 total runs, ME2/TE4]",2026-08-30T18:59:18+00:00,89.45930399972222,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235549544,2196,2.0,4.0,10.0,10,100,42500000.0,425000.0,60011866,10000032,0,2026-09-27T18:59:47Z,(Praetor II) 10 X 10 Runs @ 2% / 4%,2196,2.0,4.0,8,894791.6666666667,758333.3333333334,387500.0,1100000.0,same_type_ME2_TE4,425000.0,-0.5250291036088475,-0.4395604395604395,89479166.66666667,46979166.66666667,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,70.5,Praetor II Blueprint,"10x Praetor II Blueprint [100 total runs, ME2/TE4]",2026-08-30T18:59:47+00:00,89.45124844416667,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235294574,31050,0.0,0.0,2.0,1,2,1000000.0,500000.0,60005686,10000042,0,2026-09-20T05:55:36Z,500k/run 2 runs,31050,0.0,0.0,5,7750000.0,4500000.0,4000000.0,12250000.0,same_type_ME0_TE0,500000.0,-0.935483870967742,-0.8888888888888888,15500000.0,14500000.0,Hek VIII - Moon 12 - Boundless Creation Factory,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,70.2,Capital Auxiliary Nano Pump II Blueprint,"1x Capital Auxiliary Nano Pump II Blueprint [2 total runs, ME0/TE0]",2026-08-23T05:55:36+00:00,270.5209706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235022083,31393,0.0,0.0,2.0,1,2,2000000.0,1000000.0,60008494,10000043,0,2026-09-11T23:40:55Z,,31393,0.0,0.0,8,7830625.0,2125000.0,1521250.0,15000000.0,same_type_ME0_TE0,1000000.0,-0.8722962726474579,-0.5294117647058824,15661250.0,13661250.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,70.0,Capital Egress Port Maximizer II Blueprint,"1x Capital Egress Port Maximizer II Blueprint [2 total runs, ME0/TE0]",2026-08-14T23:40:55+00:00,468.7656928886111,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235519282,57512,10.0,20.0,40.0,1,40,15000000.0,375000.0,1049588174021,10000009,0,2026-09-27T01:40:20Z,40 Runs 10/20 57512,57512,10.0,20.0,25,1262998.0,1187500.0,875000.0,1849900.0,same_type_ME10_TE20,375000.0,-0.7030874158153853,-0.6842105263157895,50519920.0,35519920.0,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,69.3,Gravimetric-FTL Interlink Communicator Blueprint,"1x Gravimetric-FTL Interlink Communicator Blueprint [40 total runs, ME10/TE20]",2026-08-30T01:40:20+00:00,106.77541511083334,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235532220,81054,6.0,10.0,1.0,1,1,15000000.0,15000000.0,60008494,10000043,0,2026-09-27T10:53:08Z,1R ME6 TE10,81054,6.0,10.0,67,34292387.97014926,36999000.0,20900000.0,39999000.0,same_type_all_ME_TE,15000000.0,-0.5625851424211938,-0.5945836373956053,34292387.97014926,19292387.970149256,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,69.2,Avalanche Blueprint,"1x Avalanche Blueprint [1 total runs, ME6/TE10]",2026-08-30T10:53:08+00:00,97.5620817775,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235581981,81054,7.0,14.0,1.0,1,1,15000000.0,15000000.0,60008494,10000043,0,2026-09-28T18:27:57Z,Runs: 1 - ME: 7 - TE: 14,81054,7.0,14.0,67,34292387.97014926,36999000.0,20900000.0,39999000.0,same_type_all_ME_TE,15000000.0,-0.5625851424211938,-0.5945836373956053,34292387.97014926,19292387.970149256,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,69.2,Avalanche Blueprint,"1x Avalanche Blueprint [1 total runs, ME7/TE14]",2026-08-31T18:27:57+00:00,65.98180399972222,-15.0,False,False,BELOW_STRICT_MAIL_MARGIN
235389599,12016,4.0,14.0,2.0,17,34,20400000.0,600000.0,1049588174021,10000009,0,2026-09-23T01:31:53Z,,12016,4.0,14.0,8,1987384.34375,1858025.0,1806250.0,2018518.75,same_type_all_ME_TE,600000.0,-0.6980956391817706,-0.677076465601916,67571067.6875,47171067.6875,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,69.1,Muninn Blueprint,"17x Muninn Blueprint [34 total runs, ME4/TE14]",2026-08-26T01:31:53+00:00,202.91624844416665,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235005589,22549,1.0,8.0,5.0,1,5,15000000.0,3000000.0,1049588174021,10000009,0,2026-09-11T13:01:44Z,"5 runs, 1/8",22549,1.0,8.0,43,8872616.267441861,5712500.0,3475000.0,12000000.0,same_type_all_ME_TE,3000000.0,-0.6618810157485876,-0.474835886214442,44363081.33720931,29363081.337209307,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,68.4,Mackinaw Blueprint,"1x Mackinaw Blueprint [5 total runs, ME1/TE8]",2026-08-14T13:01:44+00:00,479.4187484441667,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235492904,2774,6.0,18.0,2.0,1,2,10000000.0,5000000.0,60008494,10000043,0,2026-09-26T09:30:43Z,,2774,6.0,18.0,5,14199999.7,8000000.0,7999999.5,24999999.0,same_type_all_ME_TE,5000000.0,-0.6478873165046616,-0.375,28399999.4,18399999.4,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,67.8,Amarr Control Tower Blueprint,"1x Amarr Control Tower Blueprint [2 total runs, ME6/TE18]",2026-08-29T09:30:43+00:00,122.93569288861111,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235319188,24534,2.0,4.0,10.0,4,40,2000000.0,50000.0,60015146,10000033,0,2026-09-20T19:48:20Z,4x T2 Missile BP Copy,24534,2.0,4.0,3,333333.3333333333,350000.0,325000.0,350000.0,same_type_ME2_TE4,50000.0,-0.85,-0.8571428571428572,13333333.333333332,11333333.333333332,Tintoh VIII - Caldari Navy Testing Facilities,30002784,Tintoh,10000033,0.8,6,6,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,67.7,Scourge Fury Cruise Missile Blueprint,"4x Scourge Fury Cruise Missile Blueprint [40 total runs, ME2/TE4]",2026-08-23T19:48:20+00:00,256.6420817775,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235355487,31465,0.0,0.0,2.0,1,2,4000000.0,2000000.0,60008494,10000043,0,2026-09-21T23:23:37Z,,31465,0.0,0.0,5,9540000.0,9450000.0,2000000.0,9500000.0,same_type_ME0_TE0,2000000.0,-0.790356394129979,-0.7883597883597884,19080000.0,15080000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,67.3,Capital Energy Collision Accelerator II Blueprint,"1x Capital Energy Collision Accelerator II Blueprint [2 total runs, ME0/TE0]",2026-08-24T23:23:37+00:00,229.05402622194444,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
